,year,town,drivers_age,weight,power,car_age,claims
307942,2018.0,0.0,29.0,2110.0,169.0,7.0,0.0
271997,2019.0,0.0,40.0,1030.0,118.0,3.0,0.0
685008,2019.0,0.0,47.0,1740.0,121.0,5.0,0.0
530551,2019.0,0.0,29.0,960.0,51.0,1.0,0.0
525783,2018.0,1.0,44.0,1450.0,74.0,5.0,0.0
574555,2018.0,0.0,74.0,1860.0,188.0,9.0,0.0
609178,2019.0,1.0,64.0,1570.0,122.0,11.0,0.0
329646,2018.0,0.0,52.0,1030.0,122.0,4.0,0.0
742313,2019.0,0.0,26.0,1370.0,188.0,7.0,0.0
158905,2019.0,0.0,46.0,1400.0,187.0,1.0,0.0
776871,2018.0,1.0,40.0,1080.0,124.0,3.0,0.0
874364,2019.0,1.0,48.0,1180.0,92.0,6.0,0.0
273973,2018.0,-0.0,33.0,1350.0,80.0,0.0,0.0
700062,2018.0,1.0,52.0,1470.0,181.0,3.0,0.0
314339,2019.0,1.0,55.0,1690.0,179.0,1.0,0.0
491375,2019.0,1.0,54.0,1610.0,205.0,8.0,0.0
630331,2018.0,0.0,69.0,1480.0,122.0,6.0,0.0
123001,2018.0,1.0,61.0,1300.0,94.0,0.0,0.0
110003,2019.0,1.0,27.0,1080.0,56.0,2.0,0.0
681763,2018.0,1.0,25.0,1410.0,182.0,0.0,0.0
173509,2018.0,1.0,47.0,1160.0,100.0,5.0,0.0
594979,2018.0,0.0,58.0,1260.0,66.0,1.0,0.0
939990,2018.0,0.0,76.0,1240.0,160.0,11.0,0.0
422509,2018.0,1.0,47.0,1110.0,84.0,1.0,0.0
514066,2019.0,1.0,25.0,1610.0,99.0,2.0,0.0
671429,2019.0,1.0,30.0,1300.0,160.0,2.0,0.0
230346,2018.0,1.0,30.0,970.0,60.0,1.0,0.0
605484,2019.0,-0.0,42.0,1560.0,84.0,1.0,0.0
287002,2018.0,1.0,31.0,1260.0,114.0,4.0,0.0
357398,2018.0,1.0,29.0,1070.0,77.0,3.0,1.0
520502,2019.0,0.0,42.0,980.0,52.0,1.0,1.0
115441,2019.0,1.0,69.0,1730.0,177.0,3.0,0.0
997740,2019.0,0.0,40.0,1290.0,74.0,3.0,0.0
269048,2019.0,0.0,34.0,1290.0,130.0,2.0,1.0
211742,2019.0,1.0,28.0,1810.0,203.0,0.0,0.0
566119,2018.0,0.0,34.0,1050.0,77.0,1.0,0.0
402284,2018.0,1.0,59.0,1560.0,131.0,9.0,0.0
996947,2019.0,1.0,70.0,1080.0,112.0,9.0,0.0
353934,2019.0,1.0,67.0,1270.0,143.0,15.0,0.0
208404,2019.0,1.0,26.0,1700.0,143.0,7.0,0.0
531071,2018.0,0.0,42.0,1450.0,167.0,9.0,0.0
911713,2018.0,-0.0,62.0,1290.0,83.0,7.0,0.0
299395,2018.0,0.0,52.0,1190.0,117.0,7.0,0.0
489513,2018.0,1.0,53.0,1180.0,117.0,1.0,0.0
412184,2019.0,1.0,41.0,1140.0,105.0,1.0,0.0
483197,2018.0,-0.0,56.0,1520.0,110.0,7.0,1.0
699425,2018.0,1.0,62.0,1440.0,159.0,5.0,1.0
43505,2018.0,1.0,27.0,1180.0,125.0,10.0,0.0
531052,2019.0,1.0,62.0,2840.0,221.0,0.0,0.0
231806,2019.0,1.0,46.0,1040.0,82.0,8.0,1.0
831292,2018.0,1.0,36.0,1060.0,92.0,1.0,0.0
167408,2019.0,1.0,51.0,960.0,71.0,3.0,0.0
103105,2018.0,1.0,35.0,1170.0,102.0,2.0,0.0
366367,2019.0,1.0,24.0,1790.0,198.0,3.0,0.0
47732,2019.0,1.0,21.0,1140.0,83.0,4.0,0.0
477113,2018.0,1.0,51.0,1030.0,98.0,8.0,0.0
566817,2019.0,-0.0,81.0,1160.0,97.0,11.0,0.0
246552,2018.0,1.0,38.0,1240.0,95.0,4.0,0.0
364169,2019.0,1.0,70.0,2060.0,173.0,5.0,1.0
224844,2019.0,0.0,43.0,1770.0,102.0,10.0,0.0
530890,2019.0,1.0,54.0,1000.0,61.0,6.0,0.0
425846,2018.0,1.0,51.0,1270.0,160.0,1.0,0.0
110828,2018.0,1.0,36.0,1180.0,144.0,6.0,0.0
42349,2019.0,0.0,67.0,1460.0,135.0,1.0,0.0
498741,2019.0,0.0,51.0,1090.0,92.0,3.0,0.0
405246,2018.0,1.0,25.0,1380.0,240.0,1.0,0.0
827678,2018.0,1.0,47.0,1040.0,129.0,2.0,0.0
585370,2018.0,-0.0,41.0,1700.0,193.0,8.0,0.0
680088,2019.0,0.0,51.0,980.0,75.0,8.0,0.0
21356,2019.0,1.0,57.0,1240.0,110.0,11.0,0.0
675785,2018.0,1.0,72.0,1580.0,259.0,7.0,0.0
558109,2019.0,1.0,50.0,1850.0,132.0,3.0,0.0
508984,2019.0,1.0,38.0,1720.0,145.0,2.0,0.0
937030,2019.0,0.0,32.0,1280.0,73.0,0.0,0.0
264469,2019.0,0.0,58.0,1480.0,129.0,6.0,0.0
869796,2019.0,0.0,50.0,1050.0,77.0,8.0,0.0
594098,2019.0,1.0,56.0,1050.0,95.0,11.0,0.0
729671,2019.0,0.0,46.0,1800.0,157.0,0.0,0.0
676930,2018.0,-0.0,38.0,1010.0,70.0,1.0,0.0
914110,2019.0,-0.0,46.0,1020.0,57.0,2.0,0.0
813736,2018.0,1.0,29.0,1630.0,126.0,2.0,0.0
330113,2019.0,1.0,27.0,1150.0,187.0,6.0,0.0
496446,2018.0,0.0,64.0,1570.0,138.0,7.0,0.0
515187,2018.0,1.0,43.0,1880.0,180.0,3.0,1.0
217946,2018.0,1.0,64.0,1060.0,169.0,13.0,0.0
846957,2019.0,1.0,56.0,1360.0,179.0,16.0,0.0
418993,2018.0,1.0,69.0,1800.0,141.0,4.0,0.0
820415,2018.0,0.0,39.0,950.0,56.0,2.0,0.0
561089,2019.0,0.0,54.0,1990.0,228.0,6.0,0.0
247543,2018.0,0.0,28.0,1010.0,103.0,0.0,0.0
771794,2019.0,1.0,47.0,1630.0,163.0,6.0,0.0
707101,2019.0,1.0,44.0,1370.0,107.0,1.0,0.0
892262,2019.0,0.0,23.0,1160.0,114.0,1.0,0.0
390189,2018.0,1.0,26.0,1120.0,68.0,0.0,1.0
134337,2019.0,1.0,22.0,1120.0,89.0,0.0,0.0
579128,2019.0,1.0,62.0,1790.0,165.0,7.0,0.0
449840,2019.0,0.0,35.0,1190.0,95.0,0.0,0.0
886325,2019.0,0.0,46.0,1740.0,169.0,1.0,0.0
887756,2019.0,0.0,61.0,1180.0,71.0,1.0,0.0
446369,2019.0,-0.0,49.0,1040.0,125.0,4.0,0.0
576967,2018.0,0.0,74.0,1530.0,162.0,1.0,1.0
588319,2018.0,1.0,42.0,1250.0,69.0,1.0,0.0
650305,2019.0,1.0,50.0,1020.0,105.0,5.0,0.0
146473,2019.0,-0.0,29.0,1070.0,117.0,5.0,0.0
718195,2018.0,1.0,37.0,1710.0,176.0,1.0,0.0
933097,2019.0,1.0,25.0,1100.0,68.0,1.0,0.0
465142,2018.0,1.0,46.0,1350.0,95.0,1.0,0.0
432456,2019.0,1.0,31.0,1150.0,113.0,1.0,0.0
788763,2019.0,1.0,50.0,1050.0,95.0,0.0,0.0
840899,2019.0,-0.0,40.0,1060.0,95.0,8.0,0.0
574190,2019.0,0.0,54.0,1180.0,65.0,2.0,0.0
923712,2019.0,0.0,33.0,1220.0,127.0,1.0,0.0
389256,2019.0,0.0,29.0,1060.0,68.0,1.0,0.0
327455,2018.0,1.0,54.0,1680.0,236.0,17.0,0.0
86954,2019.0,1.0,29.0,1090.0,156.0,3.0,0.0
331356,2018.0,0.0,29.0,1200.0,108.0,4.0,0.0
23325,2018.0,1.0,30.0,1050.0,95.0,0.0,0.0
278508,2019.0,0.0,37.0,1230.0,66.0,1.0,0.0
945156,2018.0,1.0,37.0,1390.0,199.0,11.0,1.0
485979,2018.0,1.0,53.0,2260.0,217.0,2.0,0.0
917713,2019.0,0.0,24.0,1130.0,56.0,1.0,0.0
370252,2018.0,1.0,55.0,1450.0,132.0,6.0,0.0
320468,2019.0,1.0,43.0,1540.0,98.0,3.0,1.0
118642,2018.0,-0.0,72.0,1060.0,111.0,6.0,0.0
348779,2019.0,1.0,69.0,1920.0,251.0,12.0,0.0
110875,2018.0,1.0,48.0,1140.0,89.0,0.0,0.0
340530,2019.0,1.0,38.0,1500.0,112.0,2.0,0.0
469902,2018.0,0.0,36.0,1320.0,115.0,5.0,0.0
173790,2018.0,0.0,61.0,1650.0,254.0,7.0,0.0
524075,2018.0,1.0,58.0,1250.0,165.0,7.0,0.0
152260,2018.0,1.0,30.0,1490.0,106.0,5.0,1.0
348297,2019.0,1.0,27.0,1260.0,67.0,0.0,0.0
697819,2019.0,-0.0,34.0,1050.0,90.0,1.0,0.0
843587,2018.0,0.0,38.0,1110.0,154.0,2.0,0.0
779200,2018.0,1.0,45.0,1240.0,83.0,9.0,0.0
423149,2019.0,1.0,46.0,1210.0,118.0,1.0,0.0
236929,2018.0,1.0,70.0,1320.0,95.0,1.0,0.0
492127,2018.0,1.0,42.0,1460.0,162.0,3.0,0.0
133248,2018.0,1.0,50.0,1030.0,123.0,8.0,1.0
917309,2019.0,1.0,49.0,1090.0,92.0,4.0,0.0
146692,2018.0,1.0,39.0,1540.0,224.0,16.0,0.0
135581,2019.0,0.0,42.0,1260.0,108.0,2.0,0.0
500872,2018.0,1.0,25.0,1980.0,205.0,1.0,0.0
142053,2019.0,1.0,45.0,1370.0,147.0,11.0,0.0
15080,2018.0,0.0,46.0,1170.0,89.0,12.0,0.0
308056,2019.0,1.0,79.0,1180.0,89.0,14.0,0.0
644126,2018.0,1.0,55.0,1130.0,136.0,13.0,0.0
770332,2018.0,1.0,52.0,1380.0,88.0,8.0,0.0
292965,2019.0,1.0,39.0,1160.0,94.0,1.0,1.0
502002,2019.0,1.0,75.0,1480.0,223.0,12.0,0.0
371474,2018.0,0.0,58.0,1250.0,156.0,4.0,0.0
485759,2019.0,1.0,37.0,1320.0,91.0,0.0,0.0
159442,2019.0,1.0,37.0,1150.0,55.0,3.0,0.0
529827,2018.0,1.0,31.0,1160.0,131.0,0.0,0.0
551185,2018.0,0.0,56.0,980.0,104.0,11.0,0.0
761346,2019.0,1.0,32.0,1100.0,122.0,0.0,0.0
474435,2018.0,0.0,62.0,1160.0,143.0,6.0,0.0
283587,2018.0,0.0,25.0,1090.0,91.0,9.0,0.0
926444,2019.0,0.0,56.0,1230.0,132.0,6.0,0.0
172114,2019.0,1.0,23.0,1450.0,119.0,1.0,0.0
541701,2018.0,0.0,51.0,1120.0,119.0,1.0,0.0
189571,2019.0,1.0,62.0,1390.0,138.0,7.0,0.0
519560,2018.0,1.0,23.0,1210.0,91.0,3.0,0.0
844675,2019.0,1.0,52.0,970.0,51.0,3.0,0.0
996390,2019.0,1.0,42.0,1210.0,73.0,1.0,1.0
821070,2018.0,1.0,34.0,1690.0,258.0,1.0,0.0
798919,2019.0,1.0,52.0,1650.0,231.0,4.0,0.0
297292,2018.0,1.0,78.0,1940.0,228.0,14.0,0.0
500678,2018.0,1.0,47.0,1460.0,190.0,1.0,0.0
278312,2019.0,1.0,47.0,2310.0,162.0,5.0,0.0
479225,2019.0,-0.0,47.0,1670.0,161.0,6.0,0.0
653693,2019.0,0.0,66.0,1880.0,117.0,10.0,0.0
440931,2019.0,1.0,52.0,1140.0,86.0,0.0,0.0
968875,2019.0,1.0,75.0,1000.0,68.0,8.0,0.0
120055,2018.0,1.0,61.0,1150.0,160.0,4.0,0.0
44093,2018.0,1.0,37.0,1190.0,93.0,1.0,0.0
245729,2019.0,1.0,41.0,1650.0,171.0,3.0,0.0
956318,2019.0,1.0,81.0,1310.0,155.0,8.0,1.0
921905,2019.0,1.0,44.0,1160.0,157.0,6.0,1.0
735791,2019.0,1.0,60.0,1180.0,174.0,3.0,0.0
134159,2019.0,1.0,49.0,1160.0,111.0,5.0,0.0
673487,2018.0,1.0,47.0,990.0,97.0,2.0,0.0
64957,2019.0,0.0,53.0,1230.0,136.0,7.0,0.0
830534,2019.0,-0.0,69.0,1500.0,129.0,2.0,0.0
851016,2018.0,0.0,31.0,1020.0,93.0,7.0,0.0
34722,2019.0,0.0,44.0,1120.0,80.0,3.0,0.0
942628,2018.0,1.0,50.0,980.0,55.0,2.0,0.0
714127,2018.0,1.0,51.0,1720.0,211.0,3.0,1.0
631967,2019.0,0.0,64.0,1270.0,191.0,9.0,0.0
471725,2018.0,1.0,38.0,1450.0,101.0,2.0,0.0
550389,2019.0,1.0,40.0,1310.0,160.0,0.0,0.0
486252,2018.0,1.0,55.0,1450.0,94.0,4.0,0.0
715105,2019.0,1.0,22.0,1000.0,79.0,2.0,0.0
752534,2019.0,0.0,30.0,970.0,70.0,1.0,0.0
692079,2018.0,1.0,30.0,1420.0,147.0,8.0,0.0
784122,2018.0,0.0,35.0,2080.0,211.0,5.0,0.0
29171,2019.0,0.0,38.0,1530.0,151.0,9.0,0.0
145610,2018.0,-0.0,48.0,1270.0,74.0,3.0,0.0
479517,2019.0,1.0,43.0,1180.0,103.0,3.0,0.0
559642,2018.0,0.0,67.0,1390.0,193.0,2.0,0.0
511278,2018.0,0.0,47.0,1020.0,78.0,2.0,0.0
585991,2018.0,0.0,51.0,1120.0,91.0,6.0,0.0
149887,2018.0,1.0,31.0,1080.0,72.0,4.0,0.0
50137,2019.0,1.0,43.0,1290.0,246.0,3.0,0.0
492651,2018.0,1.0,45.0,1010.0,115.0,1.0,0.0
65527,2019.0,1.0,39.0,1040.0,98.0,5.0,0.0
712424,2018.0,1.0,59.0,1560.0,227.0,8.0,0.0
877002,2019.0,-0.0,54.0,1520.0,168.0,12.0,0.0
772218,2018.0,-0.0,46.0,1120.0,152.0,6.0,0.0
189928,2019.0,1.0,46.0,1540.0,176.0,2.0,0.0
245062,2018.0,0.0,47.0,1330.0,111.0,4.0,0.0
479926,2018.0,1.0,41.0,990.0,65.0,1.0,0.0
566123,2018.0,1.0,55.0,1180.0,94.0,4.0,0.0
325158,2018.0,1.0,34.0,1340.0,117.0,1.0,1.0
93816,2019.0,0.0,71.0,1110.0,84.0,7.0,0.0
434394,2019.0,1.0,45.0,1460.0,87.0,1.0,0.0
860359,2019.0,1.0,52.0,1080.0,119.0,10.0,0.0
467517,2019.0,0.0,43.0,1540.0,270.0,5.0,0.0
578408,2018.0,0.0,40.0,1390.0,194.0,1.0,0.0
625863,2019.0,1.0,40.0,1390.0,195.0,0.0,0.0
609260,2019.0,1.0,48.0,1280.0,127.0,5.0,0.0
719123,2019.0,1.0,41.0,960.0,58.0,2.0,0.0
124983,2018.0,1.0,39.0,1100.0,72.0,0.0,0.0
369279,2019.0,1.0,44.0,1420.0,154.0,5.0,0.0
417109,2018.0,0.0,62.0,1300.0,116.0,7.0,0.0
6108,2019.0,1.0,30.0,1380.0,134.0,3.0,0.0
871167,2018.0,1.0,31.0,1320.0,92.0,0.0,0.0
279887,2019.0,1.0,21.0,970.0,57.0,0.0,0.0
49425,2019.0,1.0,73.0,1350.0,130.0,10.0,0.0
550326,2018.0,0.0,40.0,1480.0,218.0,8.0,0.0
538339,2019.0,1.0,52.0,1500.0,132.0,0.0,0.0
683189,2018.0,1.0,29.0,1700.0,209.0,3.0,0.0
479539,2018.0,1.0,38.0,1130.0,96.0,4.0,0.0
968557,2019.0,1.0,21.0,1530.0,103.0,2.0,0.0
536834,2019.0,1.0,35.0,1180.0,133.0,1.0,0.0
702210,2018.0,1.0,36.0,1160.0,80.0,1.0,0.0
758087,2018.0,1.0,43.0,1090.0,75.0,4.0,0.0
298061,2019.0,1.0,46.0,1440.0,170.0,5.0,0.0
647571,2018.0,0.0,46.0,1110.0,160.0,2.0,0.0
296959,2019.0,-0.0,33.0,990.0,127.0,6.0,0.0
318146,2018.0,1.0,30.0,1260.0,154.0,5.0,0.0
690421,2019.0,1.0,70.0,1250.0,175.0,7.0,0.0
761165,2018.0,0.0,46.0,1810.0,162.0,2.0,0.0
145520,2018.0,1.0,26.0,1990.0,220.0,1.0,0.0
633145,2018.0,0.0,65.0,1820.0,149.0,3.0,0.0
675128,2018.0,0.0,27.0,1050.0,161.0,2.0,0.0
443762,2018.0,1.0,23.0,1130.0,77.0,6.0,1.0
689492,2019.0,0.0,71.0,1730.0,213.0,5.0,0.0
768578,2018.0,1.0,44.0,1270.0,101.0,0.0,0.0
572668,2018.0,0.0,34.0,1050.0,65.0,8.0,0.0
826547,2019.0,1.0,37.0,1120.0,170.0,5.0,0.0
171447,2019.0,0.0,51.0,1450.0,181.0,5.0,0.0
945642,2018.0,1.0,84.0,1120.0,76.0,8.0,1.0
820311,2018.0,0.0,40.0,1170.0,95.0,2.0,0.0
359389,2018.0,1.0,68.0,2030.0,198.0,3.0,0.0
763746,2018.0,1.0,69.0,2040.0,270.0,10.0,0.0
477454,2018.0,-0.0,75.0,1590.0,123.0,3.0,0.0
832207,2018.0,0.0,43.0,1160.0,96.0,2.0,0.0
933759,2019.0,1.0,35.0,1510.0,206.0,2.0,0.0
564862,2019.0,0.0,65.0,1790.0,175.0,1.0,0.0
185348,2019.0,-0.0,61.0,1000.0,194.0,5.0,0.0
729143,2018.0,1.0,29.0,1000.0,105.0,2.0,0.0
506712,2018.0,0.0,63.0,990.0,83.0,1.0,0.0
733971,2019.0,1.0,56.0,1360.0,182.0,9.0,2.0
875623,2018.0,1.0,40.0,1410.0,137.0,2.0,0.0
989648,2018.0,1.0,57.0,1500.0,148.0,1.0,0.0
825994,2018.0,1.0,67.0,1280.0,179.0,4.0,1.0
557751,2019.0,1.0,41.0,1570.0,223.0,6.0,0.0
809677,2018.0,1.0,27.0,1610.0,107.0,1.0,0.0
993914,2018.0,1.0,33.0,1080.0,88.0,0.0,0.0
213286,2019.0,1.0,51.0,1200.0,206.0,1.0,0.0
911967,2019.0,-0.0,66.0,1710.0,123.0,1.0,0.0
992261,2018.0,1.0,45.0,1320.0,148.0,7.0,0.0
890062,2019.0,0.0,48.0,1040.0,92.0,5.0,1.0
522954,2019.0,-0.0,46.0,970.0,63.0,2.0,0.0
506361,2018.0,-0.0,49.0,2150.0,193.0,7.0,0.0
367183,2018.0,-0.0,58.0,970.0,88.0,7.0,0.0
111280,2018.0,1.0,49.0,980.0,54.0,2.0,0.0
151422,2019.0,1.0,40.0,1860.0,187.0,2.0,0.0
136071,2018.0,0.0,59.0,1250.0,102.0,6.0,0.0
481074,2018.0,0.0,38.0,1470.0,175.0,9.0,0.0
412128,2018.0,0.0,32.0,1350.0,231.0,1.0,1.0
183022,2019.0,0.0,46.0,2360.0,251.0,9.0,0.0
964832,2019.0,-0.0,53.0,1010.0,107.0,4.0,0.0
734633,2018.0,1.0,28.0,1350.0,64.0,1.0,0.0
775044,2018.0,1.0,40.0,960.0,63.0,6.0,0.0
83912,2019.0,1.0,34.0,980.0,70.0,2.0,0.0
175252,2018.0,1.0,24.0,1670.0,157.0,5.0,0.0
965072,2018.0,1.0,42.0,1560.0,150.0,3.0,0.0
649426,2019.0,0.0,64.0,1430.0,130.0,13.0,0.0
938048,2019.0,1.0,32.0,1170.0,98.0,0.0,0.0
198652,2019.0,1.0,21.0,1280.0,211.0,2.0,0.0
857643,2018.0,1.0,37.0,1030.0,136.0,1.0,0.0
618478,2018.0,0.0,63.0,1110.0,121.0,9.0,0.0
306484,2019.0,0.0,43.0,1060.0,70.0,3.0,0.0
435316,2019.0,1.0,23.0,950.0,62.0,0.0,0.0
969928,2019.0,1.0,34.0,1000.0,66.0,7.0,0.0
71976,2019.0,1.0,68.0,2400.0,229.0,6.0,0.0
880657,2019.0,1.0,69.0,1390.0,83.0,7.0,0.0
216483,2019.0,1.0,71.0,1880.0,135.0,4.0,0.0
448925,2019.0,1.0,72.0,1200.0,102.0,7.0,0.0
891682,2019.0,1.0,40.0,1500.0,144.0,0.0,0.0
613645,2018.0,1.0,26.0,970.0,51.0,1.0,0.0
569137,2018.0,1.0,39.0,1000.0,166.0,2.0,0.0
873296,2019.0,0.0,25.0,1460.0,207.0,2.0,0.0
96836,2019.0,-0.0,52.0,970.0,80.0,0.0,1.0
57511,2019.0,1.0,35.0,1150.0,141.0,0.0,0.0
817862,2019.0,1.0,51.0,1220.0,107.0,5.0,1.0
135713,2018.0,1.0,51.0,1020.0,78.0,1.0,0.0
889873,2018.0,0.0,65.0,1470.0,186.0,1.0,0.0
86424,2019.0,0.0,41.0,1240.0,114.0,10.0,0.0
796082,2018.0,0.0,55.0,1220.0,136.0,20.0,0.0
807038,2018.0,1.0,34.0,1070.0,102.0,5.0,0.0
78338,2018.0,-0.0,76.0,1380.0,231.0,4.0,0.0
231944,2018.0,-0.0,29.0,1020.0,91.0,9.0,0.0
410128,2018.0,1.0,25.0,1280.0,148.0,9.0,0.0
547875,2018.0,1.0,31.0,1090.0,143.0,7.0,0.0
824467,2018.0,1.0,19.0,1170.0,171.0,10.0,1.0
232573,2018.0,1.0,19.0,1130.0,110.0,1.0,0.0
62019,2018.0,0.0,59.0,1470.0,176.0,5.0,0.0
354804,2018.0,0.0,50.0,970.0,59.0,6.0,0.0
757107,2019.0,1.0,35.0,1230.0,169.0,5.0,1.0
34830,2018.0,1.0,30.0,1140.0,114.0,0.0,0.0
576267,2018.0,1.0,71.0,1140.0,111.0,1.0,0.0
131659,2019.0,1.0,26.0,970.0,59.0,0.0,0.0
363642,2019.0,1.0,42.0,990.0,54.0,4.0,0.0
669103,2018.0,0.0,43.0,970.0,64.0,7.0,0.0
438871,2018.0,1.0,35.0,1100.0,117.0,2.0,1.0
735056,2019.0,1.0,20.0,1230.0,79.0,1.0,0.0
168546,2019.0,1.0,19.0,1440.0,167.0,0.0,0.0
42202,2019.0,0.0,75.0,1460.0,149.0,2.0,0.0
928283,2019.0,-0.0,62.0,1570.0,193.0,5.0,0.0
404715,2019.0,1.0,25.0,1260.0,121.0,1.0,0.0
6885,2019.0,0.0,55.0,1010.0,79.0,4.0,0.0
768209,2019.0,0.0,32.0,990.0,69.0,9.0,0.0
28369,2018.0,1.0,65.0,1840.0,207.0,2.0,0.0
772962,2018.0,0.0,31.0,1230.0,93.0,1.0,0.0
496776,2019.0,0.0,62.0,1220.0,73.0,8.0,0.0
759173,2019.0,1.0,51.0,1320.0,124.0,2.0,0.0
107353,2018.0,1.0,44.0,1720.0,143.0,4.0,0.0
904599,2018.0,0.0,39.0,1190.0,72.0,2.0,0.0
916285,2019.0,-0.0,71.0,970.0,73.0,5.0,0.0
878252,2019.0,0.0,36.0,1190.0,118.0,6.0,0.0
369687,2018.0,1.0,57.0,1160.0,97.0,0.0,1.0
401731,2019.0,1.0,67.0,970.0,106.0,6.0,0.0
246626,2019.0,1.0,44.0,1620.0,264.0,0.0,0.0
665488,2018.0,1.0,40.0,1590.0,134.0,2.0,0.0
198706,2018.0,-0.0,41.0,1390.0,148.0,1.0,0.0
414445,2019.0,1.0,57.0,1480.0,164.0,10.0,0.0
450038,2018.0,1.0,56.0,1040.0,61.0,5.0,0.0
355418,2018.0,1.0,43.0,1230.0,96.0,5.0,0.0
901439,2019.0,1.0,52.0,1390.0,102.0,1.0,0.0
836505,2018.0,0.0,81.0,1210.0,80.0,7.0,0.0
916218,2018.0,-0.0,55.0,1080.0,101.0,2.0,0.0
82989,2019.0,-0.0,41.0,1210.0,145.0,6.0,0.0
119905,2018.0,1.0,46.0,1500.0,139.0,3.0,0.0
696108,2018.0,-0.0,31.0,1440.0,162.0,5.0,0.0
837317,2019.0,1.0,67.0,1300.0,127.0,15.0,0.0
29740,2018.0,1.0,48.0,1500.0,140.0,1.0,0.0
857145,2018.0,1.0,40.0,1740.0,233.0,5.0,0.0
441738,2019.0,0.0,34.0,990.0,142.0,2.0,0.0
196294,2019.0,1.0,73.0,1160.0,105.0,3.0,0.0
874247,2018.0,0.0,30.0,1090.0,56.0,0.0,0.0
327065,2019.0,-0.0,72.0,1010.0,86.0,3.0,0.0
807143,2019.0,1.0,30.0,1300.0,150.0,1.0,0.0
449643,2019.0,1.0,53.0,1690.0,166.0,5.0,0.0
92845,2019.0,0.0,18.0,1050.0,64.0,0.0,0.0
764584,2018.0,1.0,33.0,1410.0,83.0,1.0,0.0
684182,2018.0,1.0,67.0,1820.0,136.0,3.0,0.0
204334,2019.0,-0.0,72.0,1770.0,234.0,11.0,0.0
849691,2018.0,1.0,41.0,1810.0,183.0,4.0,0.0
252843,2018.0,-0.0,65.0,1720.0,198.0,6.0,0.0
51664,2019.0,0.0,50.0,1340.0,182.0,7.0,0.0
709368,2019.0,1.0,62.0,1450.0,132.0,2.0,0.0
652275,2019.0,0.0,32.0,950.0,59.0,1.0,0.0
574853,2018.0,1.0,33.0,1670.0,160.0,5.0,0.0
428749,2019.0,1.0,66.0,1100.0,72.0,2.0,0.0
958479,2019.0,1.0,63.0,1180.0,80.0,1.0,0.0
195436,2018.0,1.0,60.0,1140.0,112.0,1.0,0.0
787933,2018.0,1.0,29.0,1040.0,79.0,2.0,0.0
168605,2018.0,0.0,26.0,1150.0,135.0,1.0,0.0
301909,2019.0,1.0,35.0,1500.0,128.0,11.0,0.0
892780,2018.0,1.0,44.0,1170.0,188.0,6.0,0.0
948231,2019.0,1.0,55.0,1220.0,112.0,2.0,1.0
837752,2019.0,1.0,41.0,1050.0,80.0,7.0,0.0
849455,2019.0,1.0,49.0,1440.0,195.0,1.0,0.0
210359,2018.0,1.0,72.0,1030.0,73.0,6.0,0.0
480536,2018.0,0.0,46.0,1010.0,58.0,4.0,0.0
982249,2019.0,1.0,55.0,990.0,63.0,8.0,0.0
324130,2019.0,0.0,58.0,1150.0,214.0,5.0,0.0
334533,2018.0,1.0,36.0,1160.0,80.0,0.0,0.0
301934,2019.0,0.0,54.0,1160.0,73.0,5.0,0.0
391183,2018.0,0.0,46.0,1100.0,72.0,0.0,0.0
419129,2019.0,0.0,67.0,1510.0,200.0,1.0,0.0
193329,2019.0,0.0,44.0,1230.0,75.0,0.0,0.0
996341,2019.0,-0.0,63.0,1000.0,87.0,7.0,0.0
510242,2019.0,1.0,38.0,1660.0,257.0,2.0,0.0
874234,2018.0,0.0,37.0,1280.0,58.0,8.0,0.0
359588,2018.0,1.0,46.0,1170.0,112.0,8.0,0.0
61632,2018.0,-0.0,61.0,1010.0,95.0,7.0,0.0
517417,2018.0,0.0,54.0,1280.0,175.0,4.0,1.0
64454,2018.0,1.0,39.0,1000.0,63.0,4.0,0.0
667050,2018.0,1.0,50.0,1000.0,55.0,1.0,0.0
89148,2019.0,1.0,60.0,1060.0,84.0,10.0,0.0
192874,2019.0,0.0,21.0,1000.0,62.0,1.0,0.0
466238,2019.0,1.0,31.0,1100.0,89.0,0.0,0.0
63959,2018.0,0.0,53.0,1130.0,95.0,3.0,0.0
567761,2018.0,1.0,40.0,1170.0,128.0,4.0,0.0
910310,2018.0,1.0,47.0,2180.0,239.0,7.0,0.0
631371,2018.0,-0.0,49.0,1070.0,92.0,4.0,0.0
396563,2019.0,1.0,31.0,1080.0,76.0,2.0,0.0
772216,2019.0,-0.0,38.0,1450.0,81.0,0.0,0.0
20744,2018.0,1.0,52.0,1640.0,127.0,4.0,0.0
513006,2019.0,1.0,52.0,1210.0,184.0,11.0,0.0
540448,2018.0,1.0,29.0,1340.0,192.0,2.0,1.0
726739,2019.0,0.0,27.0,1220.0,96.0,1.0,0.0
488987,2019.0,1.0,56.0,1670.0,180.0,9.0,0.0
189948,2018.0,0.0,55.0,1460.0,167.0,10.0,0.0
960993,2018.0,1.0,30.0,1060.0,98.0,6.0,0.0
65469,2018.0,0.0,62.0,970.0,66.0,3.0,0.0
899800,2018.0,1.0,57.0,1080.0,75.0,0.0,0.0
210806,2018.0,1.0,39.0,1130.0,117.0,1.0,0.0
665035,2018.0,1.0,40.0,1560.0,188.0,5.0,0.0
